image_name,label,filepath,label_id
13576.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13576.jpg,1
14689.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14689.jpg,1
2319.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2319.jpg,0
4677.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4677.jpg,0
10391.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10391.jpg,0
5230.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5230.jpg,0
435.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\435.jpg,0
2734.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2734.jpg,0
2391.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2391.jpg,0
6773.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6773.jpg,0
13503.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13503.jpg,1
16813.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16813.jpg,1
17896.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17896.jpg,1
4251.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4251.jpg,0
15789.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15789.jpg,1
9969.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9969.jpg,0
12513.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\12513.jpg,1
13199.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13199.jpg,1
14443.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14443.jpg,1
14543.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14543.jpg,1
1942.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1942.jpg,0
21812.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21812.jpg,1
20790.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20790.jpg,1
2586.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2586.jpg,0
3814.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3814.jpg,0
13778.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13778.jpg,1
19052.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19052.jpg,1
11145.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11145.jpg,0
5726.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5726.jpg,0
4465.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4465.jpg,0
17281.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17281.jpg,1
19870.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19870.jpg,1
11724.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11724.jpg,0
22123.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22123.jpg,1
20979.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20979.jpg,1
5294.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5294.jpg,0
5639.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5639.jpg,0
11638.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11638.jpg,0
6036.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6036.jpg,0
13904.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13904.jpg,1
15852.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15852.jpg,1
5473.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5473.jpg,0
1789.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1789.jpg,0
22367.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22367.jpg,1
22026.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22026.jpg,1
9853.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9853.jpg,0
17531.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17531.jpg,1
5778.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5778.jpg,0
6615.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6615.jpg,0
2676.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2676.jpg,0
18369.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18369.jpg,1
18983.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18983.jpg,1
17654.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17654.jpg,1
22639.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22639.jpg,1
18814.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18814.jpg,1
2470.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2470.jpg,0
9426.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9426.jpg,0
14719.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14719.jpg,1
17827.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17827.jpg,1
6405.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6405.jpg,0
9849.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9849.jpg,0
7224.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7224.jpg,0
12753.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\12753.jpg,1
22834.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22834.jpg,1
5627.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5627.jpg,0
17417.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17417.jpg,1
2717.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2717.jpg,0
17267.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17267.jpg,1
4697.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4697.jpg,0
188.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\188.jpg,0
16928.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16928.jpg,1
15035.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15035.jpg,1
24644.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24644.jpg,1
16174.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16174.jpg,1
7478.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7478.jpg,0
1769.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1769.jpg,0
24055.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24055.jpg,1
7062.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7062.jpg,0
7717.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7717.jpg,0
2924.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2924.jpg,0
22958.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22958.jpg,1
9721.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9721.jpg,0
23755.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23755.jpg,1
23773.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23773.jpg,1
665.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\665.jpg,0
6263.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6263.jpg,0
1913.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1913.jpg,0
11383.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11383.jpg,0
9868.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9868.jpg,0
15675.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15675.jpg,1
24573.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24573.jpg,1
6224.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6224.jpg,0
15577.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15577.jpg,1
12260.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\12260.jpg,0
3976.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3976.jpg,0
2324.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2324.jpg,0
16920.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16920.jpg,1
13558.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13558.jpg,1
7455.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7455.jpg,0
17750.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17750.jpg,1
22448.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22448.jpg,1
9605.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9605.jpg,0
20982.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20982.jpg,1
809.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\809.jpg,0
14304.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14304.jpg,1
24753.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24753.jpg,1
3504.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3504.jpg,0
10739.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10739.jpg,0
7681.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7681.jpg,0
124.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\124.jpg,0
24452.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24452.jpg,1
11999.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11999.jpg,0
2725.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2725.jpg,0
14876.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14876.jpg,1
21538.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21538.jpg,1
14408.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14408.jpg,1
19416.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19416.jpg,1
497.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\497.jpg,0
22446.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22446.jpg,1
6993.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6993.jpg,0
6272.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6272.jpg,0
19354.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19354.jpg,1
11217.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11217.jpg,0
24455.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24455.jpg,1
16380.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16380.jpg,1
13247.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13247.jpg,1
18425.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18425.jpg,1
6393.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6393.jpg,0
20845.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20845.jpg,1
19069.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19069.jpg,1
1648.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1648.jpg,0
10813.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10813.jpg,0
10487.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10487.jpg,0
20515.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20515.jpg,1
14102.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14102.jpg,1
19177.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19177.jpg,1
8400.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8400.jpg,0
4442.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4442.jpg,0
5779.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5779.jpg,0
7366.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7366.jpg,0
408.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\408.jpg,0
2901.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2901.jpg,0
8800.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8800.jpg,0
22259.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22259.jpg,1
19596.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19596.jpg,1
9000.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9000.jpg,0
10160.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10160.jpg,0
16864.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16864.jpg,1
6385.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6385.jpg,0
17583.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17583.jpg,1
5219.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5219.jpg,0
13776.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13776.jpg,1
14751.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14751.jpg,1
22213.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22213.jpg,1
14341.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14341.jpg,1
19792.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19792.jpg,1
6270.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6270.jpg,0
10281.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10281.jpg,0
23788.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23788.jpg,1
15431.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15431.jpg,1
22929.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22929.jpg,1
17817.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17817.jpg,1
14875.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14875.jpg,1
18407.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18407.jpg,1
13587.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13587.jpg,1
7132.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7132.jpg,0
12577.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\12577.jpg,1
1867.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1867.jpg,0
18378.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18378.jpg,1
8699.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8699.jpg,0
24394.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24394.jpg,1
8610.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8610.jpg,0
18649.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18649.jpg,1
10177.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10177.jpg,0
7504.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7504.jpg,0
22844.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22844.jpg,1
17108.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17108.jpg,1
5678.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5678.jpg,0
17938.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17938.jpg,1
7376.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7376.jpg,0
20553.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20553.jpg,1
19038.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19038.jpg,1
3566.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3566.jpg,0
21055.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21055.jpg,1
18531.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18531.jpg,1
17053.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17053.jpg,1
14639.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14639.jpg,1
8115.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8115.jpg,0
257.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\257.jpg,0
14302.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14302.jpg,1
475.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\475.jpg,0
11637.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11637.jpg,0
15195.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15195.jpg,1
859.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\859.jpg,0
15643.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15643.jpg,1
15072.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15072.jpg,1
9906.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9906.jpg,0
21063.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21063.jpg,1
1030.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1030.jpg,0
9707.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9707.jpg,0
2398.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2398.jpg,0
17404.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17404.jpg,1
4015.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4015.jpg,0
2716.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2716.jpg,0
14688.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14688.jpg,1
11458.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11458.jpg,0
23127.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23127.jpg,1
2219.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2219.jpg,0
3553.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3553.jpg,0
8162.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8162.jpg,0
12070.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\12070.jpg,0
18695.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18695.jpg,1
7828.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7828.jpg,0
19227.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19227.jpg,1
7249.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7249.jpg,0
18976.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18976.jpg,1
22662.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22662.jpg,1
9417.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9417.jpg,0
4988.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4988.jpg,0
20467.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20467.jpg,1
2347.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2347.jpg,0
21676.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21676.jpg,1
16151.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16151.jpg,1
1735.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1735.jpg,0
5991.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5991.jpg,0
24964.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24964.jpg,1
450.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\450.jpg,0
15740.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15740.jpg,1
20139.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20139.jpg,1
19381.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19381.jpg,1
1633.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1633.jpg,0
15099.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15099.jpg,1
10113.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10113.jpg,0
19521.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19521.jpg,1
5325.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5325.jpg,0
14461.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14461.jpg,1
10845.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10845.jpg,0
23294.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23294.jpg,1
4278.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4278.jpg,0
20680.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20680.jpg,1
9556.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9556.jpg,0
22567.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22567.jpg,1
7494.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7494.jpg,0
22375.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22375.jpg,1
3062.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3062.jpg,0
11934.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11934.jpg,0
8219.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8219.jpg,0
15630.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15630.jpg,1
2624.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2624.jpg,0
16130.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16130.jpg,1
2655.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2655.jpg,0
3025.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3025.jpg,0
7920.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7920.jpg,0
6913.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6913.jpg,0
19814.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19814.jpg,1
14830.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14830.jpg,1
2987.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2987.jpg,0
23263.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23263.jpg,1
16179.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16179.jpg,1
7131.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7131.jpg,0
13763.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13763.jpg,1
14676.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14676.jpg,1
18004.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18004.jpg,1
2251.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2251.jpg,0
7052.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7052.jpg,0
14356.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14356.jpg,1
3399.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3399.jpg,0
2549.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2549.jpg,0
6378.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6378.jpg,0
24233.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24233.jpg,1
22646.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22646.jpg,1
9408.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9408.jpg,0
3279.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3279.jpg,0
23662.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23662.jpg,1
11906.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11906.jpg,0
5162.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5162.jpg,0
8747.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8747.jpg,0
20015.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20015.jpg,1
14744.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14744.jpg,1
22856.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22856.jpg,1
11446.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11446.jpg,0
273.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\273.jpg,0
11793.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11793.jpg,0
2853.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2853.jpg,0
2236.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2236.jpg,0
10437.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10437.jpg,0
13508.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13508.jpg,1
18545.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18545.jpg,1
11521.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11521.jpg,0
4740.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4740.jpg,0
13713.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13713.jpg,1
2760.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2760.jpg,0
24002.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24002.jpg,1
2274.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2274.jpg,0
4680.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4680.jpg,0
1273.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1273.jpg,0
3848.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3848.jpg,0
24406.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24406.jpg,1
11842.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11842.jpg,0
18712.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18712.jpg,1
16842.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16842.jpg,1
21156.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21156.jpg,1
609.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\609.jpg,0
9347.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9347.jpg,0
22545.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22545.jpg,1
17690.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17690.jpg,1
11002.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11002.jpg,0
21581.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21581.jpg,1
11806.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11806.jpg,0
23512.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23512.jpg,1
14194.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14194.jpg,1
11962.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11962.jpg,0
11475.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11475.jpg,0
14658.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14658.jpg,1
11223.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11223.jpg,0
16774.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16774.jpg,1
5193.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5193.jpg,0
8109.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8109.jpg,0
10421.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10421.jpg,0
16765.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16765.jpg,1
24693.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24693.jpg,1
1712.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1712.jpg,0
16797.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16797.jpg,1
3785.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3785.jpg,0
12238.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\12238.jpg,0
5547.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5547.jpg,0
9135.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9135.jpg,0
421.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\421.jpg,0
19618.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19618.jpg,1
22151.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22151.jpg,1
4428.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4428.jpg,0
12404.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\12404.jpg,0
21096.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21096.jpg,1
